url,titre,description,prix_numeric,couleurs,matières,type,image
https://www.miumiu.com/fr/fr/p/blouson-en-tissu-double-tissage-a-carreaux/ML1181_16Q8_F0324_S_OOO,Blouson En Tissu Double Tissage À Carreaux Marron Cacao | Miu Miu,Le motif à carreaux de ce blouson revisite des références masculines du style Miu Miu. Le col en velours côtelé contrastant et le tissu double tissage incarnent l’équilibre entre les approches vintage et contemporaine de la marque. ,2850.0,"['marron', 'cacao', 'lin', 'marron']","['lin', 'velours']",Blouson,https://www.miumiu.com/content/dam/miumiubkg_products/M/ML1/ML1181/16Q8F0324/ML1181_16Q8_F0324_S_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/jupe-courte-a-carreaux/MG2064_16Q8_F0324_S_LMO,Jupe Courte À Carreaux Marron Cacao | Miu Miu,"Le motif à carreaux classique est revisité sur cette jupe courte, agrémentée d’une ceinture à logo qui souligne son caractère audacieux et polyvalent.",1700.0,"['marron', 'cacao', 'marron']",['coton'],Jupe,https://www.miumiu.com/content/dam/miumiubkg_products/M/MG2/MG2064/16Q8F0324/MG2064_16Q8_F0324_S_LMO_SLF.jpg
https://www.miumiu.com/fr/fr/p/sac-ivy-en-cuir/5BG231_ACRW_F0046_V_MLN,Sac Ivy En Cuir Cognac | Miu Miu,"Le sac IVY en cuir présente un style classique, agrémenté de détails en métal et du logo lettres Miu Miu, qui apporte une touche iconique, immédiatement reconnaissable.",1700.0,"['cognac', 'sable']",['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BG/5BG231/ACRWF0046/5BG231_ACRW_F0046_V_MLN_SLF.jpg
https://www.miumiu.com/fr/fr/p/robe-courte-a-carreaux/MF5712_16T5_F0594_S_OOO,Robe Courte À Carreaux Beige Liège | Miu Miu,Le motif à carreaux de cette robe reflète l’esprit audacieux et traditionnel de Miu Miu. Son col en tricot contrastant et son cordon de serrage en font la pièce idéale pour un look superposé. ,2000.0,['beige'],['coton'],Robe,https://www.miumiu.com/content/dam/miumiubkg_products/M/MF5/MF5712/16T5F0594/MF5712_16T5_F0594_S_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/sac-a-main-beau-en-cuir/5BB172_2CRW_F0046_V_OOO,Sac À Main Beau En Cuir Cognac | Miu Miu,"Le cuir doux et lisse met en valeur la nuance et les détails du sac Beau, tels que les ornements métalliques dorés, tandis que le logo lettres estampé apporte une touche de finition iconique.",2750.0,"['doré', 'dorés', 'cognac']",['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BB/5BB172/2CRWF0046/5BB172_2CRW_F0046_V_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/accessoire-porte-cles-en-cuir/5TL530_2CUJ_F0031,Accessoire Porte-clés En Cuir Gris | Miu Miu,"Les essentiels de la garde-robe Miu Miu sont transformés en de précieux accessoires à combiner selon vos envies pour décorer vos sacs. Ce porte-clés en cuir met le sweat à capuche iconique à l’honneur, symbole de personnalité et d’expérimentation. ",490.0,['gris'],['cuir'],Accessoire,https://www.miumiu.com/content/dam/miumiubkg_products/5/5TL/5TL530/2CUJF0031/5TL530_2CUJ_F0031_SLF.jpg
https://www.miumiu.com/fr/fr/p/lunettes-de-soleil-miu-regard/SMUA06_E22C_FE60O_C_054,Lunettes De Soleil Miu Regard Verres Indigo | Miu Miu,Les lunettes de soleil Miu Regard sont réinterprétées dans une nouvelle version classique sophistiquée. La monture associe des verres rectangulaires étroits à un cerclage fin qui accentue sa grande légèreté. Les branches sont agrémentées de l’élégant logo Miu Miu vertical.,370.0,"['vert', 'indigo']",['coton'],Lunettes,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUA06/E22CFE60O/SMUA06_E22C_FE60O_C_054_SLF.jpg
https://www.miumiu.com/fr/fr/p/caban-en-popeline-finition-resine/ML1174_15WS_F0414_S_OOO,Caban En Popeline Finition Résine Vert Forêt | Miu Miu,"Des références britanniques et des détails polyvalents définissent l’essence de ce caban en popeline à la finition résine. Le matelassage léger, doublé de pongé technique, et le col en velours côtelé de couleur contrastante reflètent l’approche expérimentale de Miu Miu. ",3500.0,"['vert', 'blé', 'lin']","['lin', 'velours']",Caban,https://www.miumiu.com/content/dam/miumiubkg_products/M/ML1/ML1174/15WSF0414/ML1174_15WS_F0414_S_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/mocassins-ruches-en-cuir-nappa/5D341E_EFX_F0002_F_005,Mocassins Ruches En Cuir Nappa Noir | Miu Miu,"Ces élégants mocassins en cuir nappa affichent des lignes légères et polyvalentes, empreintes de références vintage. Le logo doré estampé vient sublimer ce modèle, qui s’intègre aussi bien à des looks plus décontractés. ",800.0,"['noir', 'doré']",['cuir'],Mocassins,https://www.miumiu.com/content/dam/miumiubkg_products/5/5D3/5D341E/EFXF0002/5D341E_EFX_F0002_F_005_SLR.jpg
https://www.miumiu.com/fr/fr/p/mini-sac-aventure-en-cuir-nappa/5BP090_2BBL_F0002_V_OOO,Mini Sac Aventure En Cuir Nappa Noir | Miu Miu,Le mini sac Aventure en cuir nappa adopte une silhouette élégante. Cette version est sublimée par des proportions originales et le logo estampé qui signe ce sac intemporel de sa touche sobre.,2500.0,['noir'],['cuir'],Mini,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BP/5BP090/2BBLF0002/5BP090_2BBL_F0002_V_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/porte-cles-en-cuir/5TL531_2CUK_F0065,Porte-clés En Cuir Corde | Miu Miu,"Les éléments uniques de la garde-robe Miu Miu se transforment en accessoires précieux pour les sacs, et se marient dans des combinaisons espiègles et personnelles. Inspiré de la jupe courte iconique de Miu Miu, cet accessoire en cuir ajoute une touche unique au design d’un sac.",490.0,['corde'],['cuir'],Porte-clés,https://www.miumiu.com/content/dam/miumiubkg_products/5/5TL/5TL531/2CUKF0065/5TL531_2CUK_F0065_SLF.jpg
https://www.miumiu.com/fr/fr/p/chemise-en-tissu-technique-a-carreaux/MK1905_16MO_F0393_S_OOO,Chemise En Tissu Technique À Carreaux Vert Olive | Miu Miu,Cette chemise en tissu technique à la texture structurée et épurée est agrémentée d’un motif à carreaux classique ainsi que du logo brodé. ,1000.0,"['vert', 'olive']",['coton'],Chemise,https://www.miumiu.com/content/dam/miumiubkg_products/M/MK1/MK1905/16MOF0393/MK1905_16MO_F0393_S_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/jupe-midi-plissee-en-tissu-technique-a-carreaux/MG2386_16MO_F0393_S_OOO,Jupe Midi Plissée En Tissu Technique À Carreaux Vert Olive | Miu Miu,"Cette jupe midi en tissu technique au toucher structuré et sec est agrémentée de plis, d’un motif à carreaux classique et du logo brodé. ",1300.0,"['vert', 'olive']",['coton'],Jupe,https://www.miumiu.com/content/dam/miumiubkg_products/M/MG2/MG2386/16MOF0393/MG2386_16MO_F0393_S_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/sac-beau-en-cuir/5BB117_2CRW_F0046_V_MON,Sac Beau En Cuir Cognac | Miu Miu,"Le cuir doux et lisse met en valeur les nuances et les détails du sac Beau, tels que les ornements métalliques dorés, tandis que le logo lettres estampé signe le design de sa note iconique.",2950.0,"['doré', 'dorés', 'cognac']",['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BB/5BB117/2CRWF0046/5BB117_2CRW_F0046_V_MON_SLF.jpg
https://www.miumiu.com/fr/fr/p/porte-cles-miu-ballet-en-cuir/5TL533_2CUM_F0NZ2,Porte-clés Miu Ballet En Cuir Nénuphar | Miu Miu,"Les éléments uniques de la garde-robe Miu Miu se transforment en accessoires précieux pour les sacs, et se marient dans des combinaisons espiègles et personnelles. Inspiré de la célèbre chaussure Miu Ballet, cet accessoire en cuir ajoute une touche unique au design d’un sac.",490.0,['nénuphar'],['cuir'],Porte-clés,https://www.miumiu.com/content/dam/miumiubkg_products/5/5TL/5TL533/2CUMF0NZ2/5TL533_2CUM_F0NZ2_SLF.jpg
https://www.miumiu.com/fr/fr/p/chemise-a-carreaux/MK1924_16T5_F0594_S_OOO,Chemise À Carreaux Beige Liège | Miu Miu,"Le motif à carreaux et les lignes de cette chemise rappellent l’uniforme classique des scouts, revisité dans une version à la coupe carrée avec un col en tricot, représentatifs du style Miu Miu.",1100.0,['beige'],['coton'],Chemise,https://www.miumiu.com/content/dam/miumiubkg_products/M/MK1/MK1924/16T5F0594/MK1924_16T5_F0594_S_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/jupe-en-tissu-technique-a-carreaux-vichy-/MG2385_16QY_F0WZU_S_OOO,Jupe En Tissu Technique À Carreaux Vichy  Craie/orange | Miu Miu,Cette jupe en tissu technique est idéale pour un look décontracté. Elle est ornée d’un motif à carreaux Vichy qui met en valeur le cordon de serrage et les poches boutonnées inspirées des tenues de scout. ,1150.0,['orange'],['coton'],Jupe,https://www.miumiu.com/content/dam/miumiubkg_products/M/MG2/MG2385/16QYF0WZU/MG2385_16QY_F0WZU_S_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/mocassins-ruches-en-cuir-nappa/5D341E_EFX_F0041_F_005,Mocassins Ruches En Cuir Nappa Rouge Rubis | Miu Miu,"Ces élégants mocassins en cuir nappa affichent des lignes légères et polyvalentes, empreintes de références vintage. Le logo doré estampé vient sublimer ce modèle, qui s’intègre aussi bien à des looks plus décontractés. ",800.0,"['rouge', 'doré', 'bis', 'rubis']",['cuir'],Mocassins,https://www.miumiu.com/content/dam/miumiubkg_products/5/5D3/5D341E/EFXF0041/5D341E_EFX_F0041_F_005_SLR.jpg
https://www.miumiu.com/fr/fr/p/sac-a-main-aventure-en-cuir-nappa/5BB169_2BBL_F0NBL_V_OOO,Sac À Main Aventure En Cuir Nappa Bruyère | Miu Miu,"Tiré des archives de Miu Miu, le sac à main Aventure a été revisité en termes de structure, à présent plus légère, et d’attitude, afin de créer un sac classique empreint d’un charme intemporel. Le logo lettres estampé apporte une touche iconique.",3200.0,['bruyère'],['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BB/5BB169/2BBLF0NBL/5BB169_2BBL_F0NBL_V_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/chemise-en-popeline-a-carreaux/MK1659_16MK_F0QY6_S_OOO,Chemise En Popeline À Carreaux Céleste+bleu | Miu Miu,"Cette chemise en popeline à carreaux affiche une coupe carrée et un ourlet à bord brut, des éléments qui reflètent l’interprétation expérimentale du prêt-à-porter masculin par Miu Miu. ",990.0,"['bleu', 'lin']",['lin'],Chemise,https://www.miumiu.com/content/dam/miumiubkg_products/M/MK1/MK1659/16MKF0QY6/MK1659_16MK_F0QY6_S_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/jupe-midi-plissee-en-batavia/MG2396_11AD_F0008_S_OOO,Jupe Midi Plissée En Batavia Bleu | Miu Miu,"Cette jupe midi associe un boxer en popeline à carreaux à du tissu batavia, mettant en valeur ses lignes plissées et jouant avec la juxtaposition d’éléments masculins et féminins, caractéristique du style Miu Miu.",1450.0,"['bleu', 'lin']","['lin', 'batavia']",Jupe,https://www.miumiu.com/content/dam/miumiubkg_products/M/MG2/MG2396/11ADF0008/MG2396_11AD_F0008_S_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/sac-a-main-beau-en-cuir/5BB172_2CRW_F0002_V_OOO,Sac À Main Beau En Cuir Noir | Miu Miu,"Le cuir doux et lisse met en valeur la nuance et les détails du sac Beau, tels que les ornements métalliques dorés, tandis que le logo lettres estampé apporte une touche de finition iconique.",2750.0,"['noir', 'doré', 'dorés']",['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BB/5BB172/2CRWF0002/5BB172_2CRW_F0002_V_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/accessoire-en-cuir/5NR037_EFX_F0002,Accessoire En Cuir Noir | Miu Miu,Le design de cet accessoire en cuir offre un style unique à tous les looks. Il est orné du logo estampé qui apporte une touche iconique.,1200.0,['noir'],['cuir'],Accessoire,https://www.miumiu.com/content/dam/miumiubkg_products/5/5NR/5NR037/EFXF0002/5NR037_EFX_F0002_SLF.jpg
https://www.miumiu.com/fr/fr/p/blouson-en-tissu-technique-a-carreaux/ML1046_16MO_F0393_S_OOO,Blouson En Tissu Technique À Carreaux Vert Olive | Miu Miu,Le motif à carreaux inspiré du prêt-à-porter masculin est revisité à travers la texture originale du tissu technique qui souligne les lignes et les volumes de ce blouson. ,2250.0,"['vert', 'lin', 'olive']",['lin'],Blouson,https://www.miumiu.com/content/dam/miumiubkg_products/M/ML1/ML1046/16MOF0393/ML1046_16MO_F0393_S_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/jupe-courte-a-carreaux/MG2403_16T5_F0594_S_OOO,Jupe Courte À Carreaux Beige Liège | Miu Miu,"Le motif à carreaux et la silhouette de cette jupe rappellent l’uniforme classique des scouts, revisité avec un cordon de serrage et le logo contrastant, caractéristiques du style Miu Miu. ",1200.0,['beige'],['coton'],Jupe,https://www.miumiu.com/content/dam/miumiubkg_products/M/MG2/MG2403/16T5F0594/MG2403_16T5_F0594_S_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/pochette-en-gabardine/5NE841_2IA7_F04GO,Pochette En Gabardine Vert Olive/jaune | Miu Miu,"Cette pochette aux lignes épurées est confectionnée en gabardine et brodée du logo ton sur ton. Elle est agrémentée d’une dragonne en toile bicolore, élément iconique du style Miu Miu. ",790.0,"['vert', 'jaune', 'olive']",['coton'],Pochette,https://www.miumiu.com/content/dam/miumiubkg_products/5/5NE/5NE841/2IA7F04GO/5NE841_2IA7_F04GO_SLF.jpg
https://www.miumiu.com/fr/fr/p/blouson-en-tissu-technique/ML1054_13MF_F0572_S_OOO,Blouson En Tissu Technique Gris Argile | Miu Miu,Ce blouson en tissu technique est agrémenté de détails sportifs comme les cordons de serrage et les poignets élastiques. Le logo Miu Miu apporte une touche iconique. ,2250.0,['gris'],['coton'],Blouson,https://www.miumiu.com/content/dam/miumiubkg_products/M/ML1/ML1054/13MFF0572/ML1054_13MF_F0572_S_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/jupe-en-tissu-technique/MG2250_121I_F0572_S_OOO,Jupe En Tissu Technique Gris Argile | Miu Miu,"Rehaussée d’un cordon de serrage bicolore et de l’iconique logo en gomme, cette jupe associe une silhouette évasée à l’allure sportive du tissu technique.",1500.0,['gris'],['coton'],Jupe,https://www.miumiu.com/content/dam/miumiubkg_products/M/MG2/MG2250/121IF0572/MG2250_121I_F0572_S_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/lunettes-de-soleil-miu-miu-logo/SMUA54_EZVN_FE70O_C_051,Lunettes De Soleil Miu Miu Logo Verres Dégradés Roses  | Miu Miu,Ces lunettes de soleil Miu Miu affichent un look à la fois classique et sophistiqué. La monture en métal ultra légère dotée de verres ovales sans cerclage est mise en valeur par une palette de couleurs fantaisie.  Les branches ultra fines sont agrémentées du logo Miu Miu vertical.,390.0,"['vert', 'rose']",['coton'],Lunettes,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUA54/EZVNFE70O/SMUA54_EZVN_FE70O_C_051_SLF.jpg
https://www.miumiu.com/fr/fr/p/chemise-sans-manches-en-popeline-avec-foulard/MK1919_10RG_F0770_S_OOO,Chemise Sans Manches En Popeline Avec Foulard Camée | Miu Miu,"La chemise classique en popeline est revisitée dans cette version sans manches, agrémentée de deux poches avant et d’un foulard amovible rappelant l’uniforme scout traditionnel. ",980.0,"['camée', 'lin']",['lin'],Chemise,https://www.miumiu.com/content/dam/miumiubkg_products/M/MK1/MK1919/10RGF0770/MK1919_10RG_F0770_S_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/blouson-en-laine-et-cachemire/MMJ135_16WM_F0008_S_OOO,Blouson En Laine Et Cachemire Bleu | Miu Miu,La garde-robe iconique de Miu Miu est réinterprétée à travers des pièces en maille. Ce blouson en laine et cachemire affiche une coupe carrée et des finitions qui associent confection et savoir-faire raffinés. ,3600.0,['bleu'],"['laine', 'cachemire']",Blouson,https://www.miumiu.com/content/dam/miumiubkg_products/M/MMJ/MMJ135/16WMF0008/MMJ135_16WM_F0008_S_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/pull-a-col-rond-en-cachemire-et-laine/MMLA56_16ON_F0960_S_OOO,Pull À Col Rond En Cachemire Et Laine Bleu/blanc | Miu Miu,"Ce pull en cachemire et laine est doté d’un col rond et d’un logo brodé. Il a été confectionné selon des techniques intarsia spéciales et affiche des contrastes de couleur marqués, évoquant les effets de superposition emblématiques de la garde-robe Miu Miu. ",1500.0,"['bleu', 'blanc', 'blé']","['laine', 'cachemire']",Pull,https://www.miumiu.com/content/dam/miumiubkg_products/M/MML/MMLA56/16ONF0960/MMLA56_16ON_F0960_S_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/pantalon-en-laine-et-cachemire/MMP265_16WM_F0008_S_OOO,Pantalon En Laine Et Cachemire Bleu | Miu Miu,"Ce pantalon en laine et cachemire réinterprète une silhouette aux lignes classiques et formelles, soulignant la douceur du tissu et l’iconique écusson logo en maille. ",3000.0,['bleu'],"['laine', 'cachemire']",Pantalon,https://www.miumiu.com/content/dam/miumiubkg_products/M/MMP/MMP265/16WMF0008/MMP265_16WM_F0008_S_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/veste-a-capuche-en-tissu-technique/ML1055_13MF_F0324_S_BA1,Veste À Capuche En Tissu Technique Marron Cacao | Miu Miu,"Ce sweat-shirt à capuche et fermeture à glissière en tissu technique dégage une attitude sportswear. Les détails en jersey et la capuche bicolore contrastante sont mis en valeur par le scoubidou iconique, emblématique de l’esprit Miu Miu. ",2350.0,"['marron', 'blé', 'cacao', 'marron']",['jersey'],Veste,https://www.miumiu.com/content/dam/miumiubkg_products/M/ML1/ML1055/13MFF0324/ML1055_13MF_F0324_S_BA1_SLF.jpg
https://www.miumiu.com/fr/fr/p/short-en-tissu-technique/MP1809_121I_F0324_S_OOO,Short En Tissu Technique Marron Cacao | Miu Miu,La douceur du tissu technique côtoie la touche colorée du cordon de serrage. Le logo imprimé apporte une touche iconique. ,1150.0,"['marron', 'cacao', 'marron']",['coton'],Short,https://www.miumiu.com/content/dam/miumiubkg_products/M/MP1/MP1809/121IF0324/MP1809_121I_F0324_S_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/ballerines-tyre-en-tissu-technique-et-veau-velours/5F416E_D7C_F0304_F_005,Ballerines Tyre En Tissu Technique Et Veau Velours Ivoire | Miu Miu,"La Tyre allie élégance et fonctionnalité sportive. La semelle en gomme dynamique, souple et résistante rappelle le motif d’un pneu. Confectionnée en tissu technique et veau velours, cette version de la ballerine incarne l’identité audacieuse de Miu Miu. ",790.0,['ivoire'],['velours'],Ballerines,https://www.miumiu.com/content/dam/miumiubkg_products/5/5F4/5F416E/D7CF0304/5F416E_D7C_F0304_F_005_SLR.jpg
https://www.miumiu.com/fr/fr/p/lunettes-de-soleil-miu-miu-logo/SMUA54_EZVN_FE80O_C_051,Lunettes De Soleil Miu Miu Logo Verres Indigo | Miu Miu,Ces lunettes de soleil Miu Miu affichent un look à la fois classique et sophistiqué. La monture en métal ultra légère dotée de verres ovales sans cerclage est mise en valeur par une palette de couleurs fantaisie.  Les branches ultra fines sont agrémentées du logo Miu Miu vertical.,390.0,"['vert', 'indigo']",['coton'],Lunettes,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUA54/EZVNFE80O/SMUA54_EZVN_FE80O_C_051_SLF.jpg
https://www.miumiu.com/fr/fr/p/gilet-sans-manches-en-popeline-finition-resine/ML1171_15WS_F0002_S_OOO,Gilet Sans Manches En Popeline Finition Résine Noir | Miu Miu,"Des références britanniques et des détails polyvalents définissent l’essence de ce gilet sans manches en popeline à la finition résine. Le matelassage léger, doublé de pongé technique, et le col en velours côtelé de couleur contrastante reflètent l’approche expérimentale de Miu Miu. ",2950.0,"['noir', 'blé', 'lin']","['lin', 'velours']",Gilet,https://www.miumiu.com/content/dam/miumiubkg_products/M/ML1/ML1171/15WSF0002/ML1171_15WS_F0002_S_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/baskets-en-cuir-nappa-et-suede-plume/5E114E_3LP9_F0YHV_F_005,Baskets En Cuir Nappa Et Suède Plume Blanc/cerise | Miu Miu,"Les baskets Plume se démarquent par leur design ultra léger et leur combinaison de matières innovante, notamment le suède et le cuir nappa délavé. Elles se hissent ainsi au statut de nouvel emblème de la polyvalence et de l’expérimentation selon Miu Miu. ",710.0,['blanc'],['cuir'],Baskets,https://www.miumiu.com/content/dam/miumiubkg_products/5/5E1/5E114E/3LP9F0YHV/5E114E_3LP9_F0YHV_F_005_SLR.jpg
https://www.miumiu.com/fr/fr/p/sac-ivy-en-cuir/5BA281_2CRW_F0046_V_OLN,Sac Ivy En Cuir Cognac | Miu Miu,"Ce sac IVY en cuir rehausse un style classique de détails métalliques et de coutures contrastées. Le logo lettres Miu Miu ton sur ton apporte une touche de finition iconique, immédiatement reconnaissable.",1400.0,"['cognac', 'sable']",['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BA/5BA281/2CRWF0046/5BA281_2CRW_F0046_V_OLN_SLF.jpg
https://www.miumiu.com/fr/fr/p/porte-cles-mocassin-penny-en-cuir/5TL532_2CUL_F031W,Porte-clés Mocassin Penny En Cuir Cognac/blanc | Miu Miu,"Les éléments uniques de la garde-robe Miu Miu se transforment en accessoires précieux pour les sacs, et se marient dans des combinaisons espiègles et personnelles. Inspiré du célèbre mocassin Penny, cet accessoire en cuir ajoute une touche rebelle au design d’un sac.",490.0,"['blanc', 'cognac']",['cuir'],Porte-clés,https://www.miumiu.com/content/dam/miumiubkg_products/5/5TL/5TL532/2CULF031W/5TL532_2CUL_F031W_SLF.jpg
https://www.miumiu.com/fr/fr/p/bomber-en-popeline-finition-resine/ML1173_15WS_F0002_S_OOO,Bomber En Popeline Finition Résine Noir | Miu Miu,"Ce bomber en popeline à la finition résine associe des références britanniques à un style polyvalent. Le matelassage léger, doublé de pongé technique, et le col en velours côtelé de couleur contrastante reflètent l’approche expérimentale de Miu Miu. ",2950.0,"['noir', 'blé', 'lin']","['lin', 'velours']",Bomber,https://www.miumiu.com/content/dam/miumiubkg_products/M/ML1/ML1173/15WSF0002/ML1173_15WS_F0002_S_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/casquette-de-baseball-en-coton/5HC179_2CQ1_F0LMV,Casquette De Baseball En Coton Kaki/bleu Roi | Miu Miu,Cette élégante casquette de baseball en coton de style sportif joue avec les couleurs et est agrémentée du logo Miu Miu brodé. ,490.0,"['bleu', 'kaki']",['coton'],Casquette,https://www.miumiu.com/content/dam/miumiubkg_products/5/5HC/5HC179/2CQ1F0LMV/5HC179_2CQ1_F0LMV_SLF.jpg
https://www.miumiu.com/fr/fr/p/baskets-en-suede-plume/5E114E_054_F0008_F_005,Baskets En Suède Plume Bleu | Miu Miu,"Ces baskets en suède Miu Miu allient une confection et des matériaux raffinés à un design épuré et très léger. Le logo crée un contraste sur la languette et au dos, tout en apportant une touche iconique.",710.0,['bleu'],['coton'],Baskets,https://www.miumiu.com/content/dam/miumiubkg_products/5/5E1/5E114E/054F0008/5E114E_054_F0008_F_005_SLR.jpg
https://www.miumiu.com/fr/fr/p/sac-beau-en-cuir/5BB173_2CRW_F0046_V_OTM,Sac Beau En Cuir Cognac | Miu Miu,Le sac Beau allie inspiration rétro et esprit contemporain. Sa silhouette à anses unique et le petit accessoire rehaussent sa fonctionnalité tout en apportant une touche de caractère. ,2850.0,['cognac'],['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BB/5BB173/2CRWF0046/5BB173_2CRW_F0046_V_OTM_SLF.jpg
https://www.miumiu.com/fr/fr/p/sac-beau-en-cuir/5BB173_2CRW_F0002_V_OTM,Sac Beau En Cuir Noir | Miu Miu,Le sac Beau allie inspiration rétro et esprit contemporain. Sa silhouette à anses unique et le petit accessoire rehaussent sa fonctionnalité tout en apportant une touche de caractère. ,2850.0,['noir'],['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BB/5BB173/2CRWF0002/5BB173_2CRW_F0002_V_OTM_SLF.jpg
https://www.miumiu.com/fr/fr/p/sneakers-tyre-en-tissu-technique-et-veau-velours/5E417E_ZJM_F0466_F_005,Sneakers Tyre En Tissu Technique Et Veau Velours Vert Loden | Miu Miu,"La Tyre allie élégance et fonctionnalité sportive. La semelle en gomme dynamique, souple et résistante rappelle le motif d’un pneu. Confectionnée en tissu technique et veau velours, cette version de la sneaker incarne l’identité audacieuse de Miu Miu. ",850.0,['vert'],['velours'],Sneakers,https://www.miumiu.com/content/dam/miumiubkg_products/5/5E4/5E417E/ZJMF0466/5E417E_ZJM_F0466_F_005_SLR.jpg
https://www.miumiu.com/fr/fr/p/casquette-de-base-ball-en-polaire/5HC369_15V3_F0031,Casquette De Base-ball En Polaire Gris | Miu Miu,"Cette casquette de base-ball en polaire allie une inspiration décontractée à des éléments iconiques, dont le logo brodé, symbole de l’essence audacieuse de Miu Miu.",450.0,['gris'],['coton'],Casquette,https://www.miumiu.com/content/dam/miumiubkg_products/5/5HC/5HC369/15V3F0031/5HC369_15V3_F0031_SLF.jpg
https://www.miumiu.com/fr/fr/p/lunettes-de-soleil-miu-regard/SMU04Z_E14L_F04I0_C_050,Lunettes De Soleil Miu Regard Verres Roses | Miu Miu,"Lunettes de soleil en acétate au design ovale sophistiqué. La monture en acétate est dotée de contours fins et de verres ultra plats, qui soulignent sa légèreté. Les branches sont ornées de l’élégant logo Miu Miu vertical.",370.0,"['vert', 'rose']",['coton'],Lunettes,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMU04Z/E14LF04I0/SMU04Z_E14L_F04I0_C_050_SLF.jpg
https://www.miumiu.com/fr/fr/p/polo-en-cachemire-et-laine/MMLA57_16ON_F0C9H_S_OOO,Polo En Cachemire Et Laine Tabac/rose | Miu Miu,"Ce polo en cachemire et laine est doté d’un col et d’un logo brodé. Il a été confectionné selon des techniques intarsia spéciales et affiche des contrastes de couleur marqués, évoquant les effets de superposition emblématiques de la garde-robe Miu Miu. ",1600.0,"['rose', 'tabac', 'blé', 'tabac']","['laine', 'cachemire']",Polo,https://www.miumiu.com/content/dam/miumiubkg_products/M/MML/MMLA57/16ONF0C9H/MMLA57_16ON_F0C9H_S_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/lunettes-de-soleil-miu-miu-logo/SMUA51_E5AK_FE20P_C_075,Lunettes De Soleil Miu Miu Logo Verres Bronze | Miu Miu,"Lunettes de soleil en métal au style contemporain raffiné. La monture ultra légère est dotée de verres incurvés non cerclés, agrémentés de l’imposant logo Miu Miu vertical. ",470.0,"['vert', 'bronze']",['coton'],Lunettes,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUA51/E5AKFE20P/SMUA51_E5AK_FE20P_C_075_SLF.jpg
https://www.miumiu.com/fr/fr/p/baskets-en-suede-plume/5E114E_054_F0009_F_005,Baskets En Suède Plume Blanc | Miu Miu,"Ces baskets en suède Miu Miu allient une confection et des matériaux raffinés à un design épuré et très léger. Le logo crée un contraste sur la languette et au dos, tout en apportant une touche iconique.",710.0,['blanc'],['coton'],Baskets,https://www.miumiu.com/content/dam/miumiubkg_products/5/5E1/5E114E/054F0009/5E114E_054_F0009_F_005_SLR.jpg
